movieId,tagId,relevance
6603,750,0.846
6603,758,0.8795
6603,759,0.8815
6603,791,0.93225
6603,824,0.84275
6603,846,0.96425
6603,936,0.8155
6603,1008,0.848
6604,18,0.9075
6604,46,0.949
6604,270,0.91525
6604,351,0.8995
6604,380,0.9215
6604,493,0.82
6604,640,0.82825
6604,779,0.80225
6604,845,0.878
6604,877,0.9185
6604,878,0.8685
6604,936,0.8355
6604,1092,0.83825
6604,1104,0.92925
6609,107,0.80175
6609,131,0.99575
6609,140,0.826
6609,190,0.9165
6609,209,0.968
6609,238,0.9025
6609,270,0.889
6609,442,0.92925
6609,493,0.83475
6609,579,0.99775
6609,601,0.83225
6609,634,0.83425
6609,771,0.8235
6609,847,0.903
6610,169,0.8225
6610,267,0.818
6610,268,0.8275
6610,270,0.9865
6610,312,0.8675
6610,373,0.89275
6610,472,0.8285
6610,682,0.95975
6610,903,0.95075
6611,30,0.91675
6611,143,0.98225
6611,270,0.99525
6611,316,0.87875
6611,319,0.967
6611,443,0.89
6611,496,0.85675
6611,536,0.9635
6611,557,0.869
6611,610,0.96475
6611,634,0.9395
6611,640,0.80375
6611,753,0.87775
6611,791,0.98275
6611,805,0.933
6611,866,0.84875
6611,867,0.82075
6611,900,0.8765
6612,167,0.92375
6612,315,0.87375
6612,682,0.84575
6612,797,0.91875
6614,115,0.92025
6614,230,0.9065
6614,417,0.856
6614,510,0.98575
6614,545,0.86825
6614,1047,0.9215
6615,146,0.815
6615,406,0.98025
6615,522,0.99275
6615,726,0.952
6615,927,0.98975
6615,956,0.96625
6615,1014,0.8055
6615,1017,0.9355
6616,855,0.802
6616,1014,0.949
6617,121,0.824
6617,481,0.998
6617,646,0.859
6617,883,0.90325
6617,1070,0.80025
6617,1107,0.99775
6618,205,0.9
6618,230,0.94475
6618,389,0.8625
6618,402,0.86275
6618,520,0.88825
6618,592,0.99825
6618,631,0.99875
6618,742,0.825
6618,935,0.94675
6618,959,0.91825
6619,201,0.951
6619,278,0.826
6619,439,0.98225
6620,79,0.85525
6620,108,0.9225
6620,133,0.919
6620,135,0.91275
6620,179,0.91175
6620,540,0.8535
6620,600,0.90775
6620,610,0.8195
6620,691,0.84425
6620,742,0.89175
6620,1047,0.921
6620,1104,0.8055
6620,1122,0.9235
6624,19,0.86475
6624,361,0.80425
6624,439,0.93275
6624,919,0.82275
6624,920,0.90975
6624,955,0.9385
6624,960,0.96925
6624,961,0.978
6624,1013,0.8515
6624,1014,0.95975
6624,1015,0.84475
6624,1016,0.80225
6624,1017,0.8805
6625,176,0.99225
6625,415,0.933
6625,588,0.92325
6625,1014,0.8565
6628,13,0.8665
6628,731,0.81425
6629,195,0.81075
6629,215,0.8585
6629,267,0.83175
6629,522,0.9695
6629,619,0.8435
6629,742,0.83475
6629,849,0.90425
6629,1000,0.82025
6630,208,0.98075
6630,209,0.9505
6630,442,0.9275
6630,613,0.80975
6631,195,0.85725
6631,316,0.99825
6631,317,0.959
6635,22,0.80725
6635,107,0.81175
6635,439,0.87925
6635,732,0.941
6635,905,0.952
6635,911,0.81375
6635,1013,0.868
6635,1014,0.932
6635,1017,0.836
6636,9,0.89525
6636,13,0.87225
6636,26,0.84075
6636,175,0.88175
6636,227,0.928
6636,235,0.9715
6636,236,0.821
6636,388,0.80075
6636,439,0.808
6636,717,0.89175
6636,830,0.808
6636,855,0.9755
6636,864,0.83075
6636,865,0.885
6636,1003,0.83775
6636,1013,0.98375
6636,1014,0.99025
6636,1017,0.92625
6638,9,0.86875
6638,13,0.8575
6638,94,0.98825
6638,452,0.9305
6638,1013,0.92475
6638,1014,0.95925
6638,1017,0.855
6639,144,0.96
6639,218,0.96575
6639,247,0.90425
6639,268,0.85725
6639,413,0.8245
6639,465,0.88925
6639,468,0.82775
6639,553,0.89125
6639,682,0.80375
6639,739,0.8135
6639,742,0.82225
6639,747,0.8185
6639,797,0.8465
6639,823,0.802
6639,824,0.80375
6639,999,0.92875
6639,1000,0.9865
6639,1020,0.9955
6639,1025,0.9405
6639,1051,0.89425
6641,76,0.808
6641,240,0.80675
6641,270,0.94625
6641,351,0.85425
6641,557,0.82375
6641,845,0.82
6642,19,0.96625
6642,20,0.88
6642,170,0.88875
6642,389,0.949
6642,447,0.977
6642,481,0.85825
6642,612,0.97275
6642,631,0.82375
6642,730,0.995
6642,732,0.99975
6643,30,0.859
6643,138,0.819
6643,140,0.87975
6643,143,0.80175
6643,212,0.8365
6643,270,0.992
6643,351,0.851
6643,375,0.8935
6643,443,0.82025
6643,536,0.867
6643,557,0.94275
6643,575,0.986
6643,610,0.90425
6643,634,0.97625
6643,639,0.9685
6643,640,0.95225
6643,641,0.8355
6643,768,0.858
6643,791,0.9
6643,845,0.838
6643,936,0.88575
6643,982,0.82275
6643,1008,0.81825
6643,1029,0.98475
6644,270,0.8845
6644,351,0.8125
6644,557,0.9425
6644,610,0.98075
6644,640,0.83575
6644,846,0.81325
6644,937,0.88925
6645,60,0.864
6645,192,0.8945
6645,221,0.90375
6645,280,0.849
6645,311,0.99975
6645,336,0.976
6645,337,0.99875
6645,368,0.83075
6645,419,0.99675
6645,420,0.9945
6645,742,0.8045
6645,779,0.804
6645,860,0.81225
6645,861,0.94825
6645,886,0.958
6645,887,0.96325
6645,889,0.96225
6645,890,0.96275
6645,997,0.96675
6645,1012,0.9365
6645,1066,0.8415
6645,1090,0.9555
6645,1091,0.9095
6645,1092,0.87475
6645,1104,0.8655
6646,176,0.936
6648,3,0.8475
6648,122,0.866
6648,212,0.918
6648,270,0.832
6648,277,0.8245
6648,371,0.835
6648,639,0.81825
6648,982,0.8395
6649,270,0.926
6649,1098,0.882
6650,30,0.869
6650,140,0.88275
6650,164,0.87175
6650,165,0.99025
6650,215,0.88875
6650,220,0.8255
6650,270,0.9815
6650,282,0.8205
6650,289,0.84025
6650,350,0.8485
6650,529,0.891
6650,536,0.972
6650,634,0.89775
6650,682,0.9255
6650,691,0.8825
6650,742,0.81725
6650,877,0.81125
6650,878,0.89525
6650,903,0.903
6650,1008,0.86825
6650,1114,0.86525
6651,423,0.88
6651,424,0.8645
6651,510,0.8255
6651,563,0.89525
6651,564,0.867
6651,622,0.90925
6651,658,0.86575
6652,481,0.9945
6652,1107,0.997
6653,107,0.80275
6653,275,0.8585
6653,276,0.848
6653,294,0.83075
6653,522,0.88925
6653,697,0.95275
6653,991,0.93025
6657,304,0.8515
6657,345,0.803
6657,552,0.85925
6657,663,0.96425
6657,664,0.963
6657,705,0.84575
6657,766,0.84075
6657,887,0.85875
6657,889,0.8795
6657,890,0.81725
6657,951,0.947
6657,969,0.99175
6657,970,0.93825
6657,1101,0.8905
6658,650,0.972
6658,731,0.87575
6659,275,0.91575
6659,276,0.8065
6659,298,0.91475
6659,415,0.90325
6659,522,0.95125
6659,663,0.91725
6659,664,0.966
6659,931,0.98025
6659,951,0.8105
6659,1101,0.84475
6660,54,0.85625
6660,75,0.869
6660,79,0.921
6660,104,0.94625
6660,162,0.83175
6660,270,0.9875
6660,283,0.97475
6660,284,0.9295
6660,557,0.8995
6660,634,0.83175
6660,641,0.84375
6660,733,0.925
6660,771,0.938
6660,982,0.9035
6660,1091,0.86525
6662,181,0.867
6662,215,0.84375
6662,230,0.8845
6662,379,0.96925
6662,455,0.81875
6662,505,0.89225
6663,230,0.917
6663,379,0.92575
6663,416,0.8645
6663,505,0.91975
6663,904,0.9315
6663,926,0.8115
6664,13,0.81875
6664,19,0.9895
6664,20,0.81375
6664,74,0.982
6664,195,0.90425
6664,447,0.9775
6664,481,0.88575
6664,1084,0.84375
6664,1101,0.90225
6665,21,0.8345
6665,267,0.8165
6665,460,0.93325
6665,522,0.82775
6665,538,0.8755
6665,1067,0.9785
6665,1069,0.986
6666,18,0.9135
6666,192,0.8775
6666,270,0.983
6666,325,0.93175
6666,326,0.986
6666,351,0.91325
6666,368,0.82775
6666,443,0.83925
6666,557,0.80375
6666,634,0.91525
6666,640,0.81175
6666,753,0.9945
6666,877,0.92925
6666,878,0.9125
6666,936,0.80775
6666,995,0.995
6666,996,0.9755
6666,1104,0.965
6667,160,0.8735
6667,312,0.807
6668,121,0.89575
6668,122,0.933
6668,205,0.87
6668,212,0.86075
6668,613,0.987
6668,614,0.95825
6668,972,0.8795
6668,977,0.93175
6668,1035,0.85625
6668,1092,0.88475
6669,140,0.8165
6669,143,0.873
6669,179,0.98375
6669,270,0.99625
6669,292,0.91225
6669,328,0.82275
6669,351,0.82375
6669,368,0.90175
6669,443,0.8445
6669,536,0.90875
6669,557,0.8135
6669,575,0.9815
6669,593,0.9835
6669,600,0.928
6669,601,0.96075
6669,610,0.89625
6669,634,0.97825
6669,639,0.91525
6669,640,0.941
6669,641,0.88375
6669,753,0.81825
6669,791,0.9685
6669,845,0.909
6669,936,0.80675
6669,972,0.825
6669,1021,0.9665
6669,1029,0.94875
6670,108,0.95675
6670,232,0.95475
6670,234,0.94925
6670,987,0.93675
6670,989,0.8755
6670,990,0.9645
6671,133,0.893
6671,135,0.90525
6671,203,0.83775
6671,270,0.9555
6671,884,0.81125
6671,1122,0.96475
6672,582,0.93075
6672,742,0.84125
6672,782,0.90275
6672,1096,0.95475
6676,543,0.98425
6676,693,0.98825
6676,798,0.8675
6678,22,0.858
6678,107,0.967
6678,160,0.8675
6678,311,0.99975
6678,336,0.87425
6678,567,0.96225
6678,605,0.96875
6678,801,0.8705
6678,1116,0.93575
6679,173,0.81125
6679,246,0.84225
6679,315,0.97325
6679,428,0.82375
6679,555,0.87075
6679,742,0.8015
6679,1073,0.89025
6680,315,0.8595
6680,408,0.866
6680,557,0.8315
6680,625,0.88175
6680,801,0.9305
6680,846,0.90025
6680,874,0.804
6680,907,0.8685
6680,909,0.89575
6680,975,0.9925
6680,1116,0.97225
6680,1118,0.92025
6681,62,0.846
6681,168,0.801
6681,169,0.8125
6681,472,0.8805
6681,493,0.856
6681,602,0.80575
6681,750,0.844
6681,854,0.803
6681,936,0.81075
6681,1085,0.861
6681,1091,0.83375
6681,1104,0.89675
6682,149,0.86
6682,541,0.96925
6682,543,0.829
6682,567,0.93725
6683,541,0.89775
6683,543,0.96775
6683,599,0.94725
6683,846,0.87775
6683,936,0.91425
6683,1116,0.93975
6684,22,0.85075
6684,75,0.87575
6684,79,0.86075
6684,122,0.849
6684,162,0.808
6684,212,0.87975
6684,351,0.92425
6684,634,0.87925
6684,639,0.80575
6684,640,0.9415
6684,733,0.93475
6684,845,0.8425
6685,507,0.97
6685,521,0.8645
6685,735,0.827
6685,770,0.93225
6686,19,0.97525
6686,389,0.9555
6686,520,0.95875
6686,538,0.89575
6686,592,0.97625
6686,631,0.99575
6686,1125,0.843
6687,230,0.93225
6687,333,0.853
6687,521,0.81225
6687,978,0.8495
6687,980,0.87175
6687,1014,0.84325
6689,58,0.99975
6689,172,0.8365
6689,503,0.9715
6689,540,0.867
6689,1013,0.93175
6689,1014,0.95325
6689,1015,0.86175
6689,1017,0.85225
6690,948,0.86375
6692,175,0.865
6692,315,0.92325
6692,472,0.90475
6692,507,0.9035
6692,959,0.94925
6695,451,0.81375
6695,503,0.8325
6695,522,0.99425
6695,663,0.86075
6695,742,0.81825
6695,882,0.834
6695,902,0.90325
6695,927,0.85925
6695,991,0.806
6695,999,0.92275
6695,1013,0.8915
6695,1014,0.82075
6695,1017,0.9305
6696,149,0.99025
6696,277,0.86975
6696,541,0.93525
6696,543,0.996
6696,967,0.83475
6699,165,0.80775
6699,230,0.8445
6699,374,0.8055
6699,540,0.827
6699,742,0.88775
6700,284,0.872
6700,449,0.8195
6700,545,0.947
6700,603,0.83025
6700,815,0.85375
6700,948,0.816
6701,172,0.8935
6701,312,0.83
6701,503,0.9835
6701,540,0.84225
6701,801,0.8145
6701,1013,0.88825
6701,1014,0.96025
6701,1015,0.84525
6701,1017,0.8845
6701,1084,0.809
6702,230,0.9035
6702,374,0.845
6702,417,0.82025
6702,920,0.8485
6703,646,0.8675
6703,991,0.9645
6704,503,0.95375
6704,540,0.9465
6704,797,0.8205
6704,867,0.83
6704,885,0.915
6704,1013,0.853
6704,1014,0.867
6705,25,0.8925
6705,329,0.93725
6705,330,0.91925
6705,331,0.9475
6705,425,0.82225
6705,426,0.84375
6707,146,0.942
6707,456,0.90775
6707,458,0.90775
6707,477,0.894
6707,522,0.99725
6707,956,0.99575
6707,1088,0.91925
6708,181,0.95925
6708,247,0.99775
6708,248,0.99325
6708,268,0.9325
6708,323,0.90225
6708,383,0.98625
6708,415,0.82925
6708,452,0.83675
6708,465,0.95525
6708,468,0.9115
6708,472,0.813
6708,498,0.86675
6708,646,0.86425
6708,742,0.853
6708,789,0.915
6708,994,0.93575
6708,1049,0.83725
6708,1050,0.97175
6708,1051,0.94625
6709,19,0.97
6709,481,0.85575
6709,679,0.81225
6709,850,0.84025
6709,981,0.83275
6709,1070,0.882
6709,1084,0.93475
6710,138,0.919
6710,291,0.80425
6710,335,0.83425
6710,341,0.97175
6710,452,0.82225
6710,529,0.86975
6710,540,0.9475
6710,544,0.8215
6710,702,0.86225
6710,742,0.8905
6710,829,0.97275
6710,1003,0.81325
6711,138,0.951
6711,192,0.82075
6711,212,0.847
6711,407,0.861
6711,557,0.8995
6711,610,0.99325
6711,640,0.9835
6711,641,0.8375
6711,650,0.935
6711,710,0.8155
6711,742,0.85525
6711,791,0.80875
6711,845,0.892
6711,846,0.9785
6711,930,0.89675
6711,938,0.93625
6711,972,0.816
6711,1029,0.94475
6711,1062,0.8235
6711,1091,0.92825
6711,1104,0.8335
6713,64,0.82175
6713,65,0.96625
6713,240,0.828
6713,496,0.816
6713,509,0.83575
6713,575,0.9875
6713,576,0.8195
6713,600,0.869
6713,624,0.80375
6713,742,0.834
6713,971,0.826
6713,972,0.9565
6713,1029,0.90575
6713,1091,0.96125
6714,19,0.9475
6714,81,0.898
6714,82,0.8625
6714,83,0.815
6714,389,0.96175
6714,447,0.8995
6714,520,0.93575
6714,592,0.974
6714,631,0.995
6714,923,0.8595
6714,1005,0.84025
6717,575,0.97425
6717,639,0.88925
6717,640,0.80625
6717,1029,0.952
6718,13,0.8285
6718,195,0.8565
6718,361,0.9485
6718,415,0.862
6718,955,0.85375
6720,19,0.9265
6720,230,0.83275
6720,424,0.8205
6720,447,0.898
6720,481,0.878
6721,19,0.8575
6721,205,0.996
6721,389,0.97075
6721,390,0.853
6721,402,0.95475
6721,520,0.95825
6721,592,0.9995
6721,631,1
6721,742,0.80075
6721,1125,0.99925
6722,205,0.9965
6722,389,0.97275
6722,390,0.85625
6722,402,0.96475
6722,451,0.8555
6722,520,0.9365
6722,592,0.999
6722,631,1
6722,707,0.804
6722,1125,0.99925
6723,205,0.99025
6723,389,0.964
6723,390,0.81325
6723,402,0.89225
6723,520,0.84925
6723,592,0.997
6723,631,0.99975
6723,1125,0.93325
6724,5,0.981
6724,30,0.90525
6724,140,0.96475
6724,212,0.85675
6724,215,0.95875
6724,247,0.9645
6724,248,0.85175
6724,297,0.88425
6724,383,0.977
6724,465,0.85625
6724,469,0.85425
6724,536,0.9415
6724,634,0.86075
6724,646,0.89725
6724,717,0.87625
6724,742,0.8185
6724,745,0.86375
6724,747,0.97475
6724,750,0.945
6724,758,0.99075
6724,759,0.9765
6724,761,0.8245
6725,119,0.9545
6725,470,0.83325
6725,684,0.89375
6725,686,0.8075
6727,143,0.832
6727,169,0.83525
6727,267,0.95575
6727,282,0.81025
6727,319,0.907
6727,401,0.83875
6727,413,0.83525
6727,473,0.94
6727,522,0.943
6727,616,0.8935
6727,675,0.8115
6727,682,0.81325
6727,739,0.923
6727,742,0.86225
6727,767,0.88225
6727,867,0.821
6727,936,0.81575
6727,999,0.86825
6727,1000,0.89825
6727,1008,0.8295
6727,1020,0.9925
6727,1084,0.90425
6727,1085,0.9145
6727,1089,0.8345
6729,259,0.89375
6729,1116,0.9315
6730,195,0.975
6730,795,0.94375
6730,796,0.8315
6730,854,0.84775
6730,920,0.877
6731,70,0.93875
6731,218,0.95325
6731,267,0.93275
6731,275,0.93225
6731,319,0.84175
6731,456,0.93375
6731,458,0.95375
6731,477,0.85225
6731,522,0.95025
6731,620,0.84175
6731,956,0.9965
6731,998,0.85
6731,1020,0.85775
6731,1127,0.9685
6731,1128,0.988
6732,12,0.9945
6732,109,0.87675
6732,166,0.95475
6732,283,0.8915
6732,284,0.934
6732,439,0.88125
6732,449,0.8735
6732,470,0.81
6732,684,0.97425
6732,686,0.91375
6734,195,0.98725
6734,415,0.8165
6734,874,0.83275
6734,951,0.877
6735,684,0.83825
6735,687,0.81575
6735,862,0.9885
6736,144,0.9675
6736,267,0.85325
6736,682,0.84675
6736,823,0.84925
6736,903,0.83975
6736,999,0.90625
6736,1000,0.92875
6736,1020,0.9255
6740,316,0.99925
6740,317,0.9935
6740,933,0.8085
6741,267,0.82225
6741,276,0.88625
6741,300,0.885
6741,522,0.85125
6741,617,0.84425
6741,974,0.833
6741,1104,0.9245
6743,29,0.84025
6743,61,0.876
6743,62,0.95325
6743,63,0.813
6743,186,0.841
6743,203,0.84625
6743,270,0.8205
6743,472,0.907
6743,541,0.8215
6743,543,0.9805
6743,584,0.996
6743,932,0.90025
6743,1044,0.90175
6744,13,0.8075
6744,230,0.93975
6744,1014,0.86625
6744,1067,0.98875
6744,1069,0.994
6744,1086,0.84375
6745,87,0.90825
6746,275,0.85525
6746,276,0.86975
6746,522,0.89675
6746,616,0.85625
6746,931,0.97125
6746,956,0.81525
6747,21,0.8915
6747,22,0.97275
6747,29,0.95175
6747,107,0.95925
6747,113,0.90025
6747,152,0.8925
6747,153,0.82875
6747,529,0.80425
6747,606,0.9075
6747,867,0.87175
6748,267,0.968
6748,270,0.923
6748,312,0.8985
6748,477,0.82625
6748,522,0.96575
6748,620,0.8775
6748,822,0.85925
6748,823,0.894
6748,956,0.83925
6748,1089,0.916
6748,1104,0.91375
6749,22,0.90825
6749,107,0.81125
6749,215,0.8065
6749,350,0.80175
6749,646,0.8695
6749,971,0.81575
6750,303,0.83225
6750,646,0.892
6750,846,0.9625
6750,876,0.80125
6750,1122,0.87975
6751,807,0.86075
6751,991,0.8115
6752,449,0.913
6752,507,0.892
6752,684,0.921
6753,29,0.8045
6753,235,0.937
6753,387,0.81675
6753,388,0.881
6753,464,0.82625
6753,497,0.829
6753,604,0.85075
6753,646,0.82825
6753,758,0.81575
6753,972,0.875
6754,19,0.978
6754,94,0.80225
6754,132,0.80675
6754,255,0.821
6754,377,0.825
6754,389,0.928
6754,447,0.8685
6754,459,0.94425
6754,460,0.91025
6754,538,0.8955
6754,690,0.9415
6754,710,0.95375
6754,951,0.849
6754,991,0.92325
6754,1067,0.997
6754,1069,0.99975
6754,1105,0.95125
6754,1106,0.99875
6755,230,0.856
6755,275,0.98125
6755,276,0.91825
6755,289,0.8485
6755,522,0.94125
6755,529,0.84125
6755,540,0.81025
6755,680,0.9615
6755,742,0.90925
6755,829,0.88575
6755,1104,0.824
6756,27,0.997
6756,526,0.85625
6756,540,0.83125
6756,596,0.978
6756,648,0.87
6756,671,0.987
6756,936,0.96175
6756,1116,0.968
6757,801,0.87075
6759,145,0.80275
6759,195,0.87725
6759,267,0.97075
6759,268,0.9065
6759,285,0.8095
6759,300,0.95525
6759,314,0.89525
6759,468,0.87375
6759,522,0.8415
6759,554,0.8395
6759,558,0.942
6759,587,0.9645
6759,682,0.9405
6759,689,0.93525
6759,742,0.9245
6759,787,0.82325
6759,797,0.97375
6759,823,0.96225
6759,824,0.95575
6759,903,0.96925
6759,956,0.85075
6759,971,0.812
6759,991,0.96775
6759,999,0.9595
6759,1000,0.9395
6759,1020,0.87275
6759,1025,0.94875
6759,1049,0.8715
6759,1050,0.9185
6759,1051,0.948
6759,1084,0.891
6760,567,0.8635
6760,1035,0.8915
6761,205,0.964
6761,431,0.9675
6761,570,0.933
6761,602,0.8265
6761,798,0.862
6762,425,0.98825
6762,426,0.8285
6762,518,0.956
6762,557,0.865
6762,570,0.8385
6762,613,0.92025
6762,614,0.90025
6762,828,0.91175
6762,846,0.86975
6762,1035,0.8525
6763,230,0.969
6764,19,0.98975
6764,20,0.89925
6764,355,0.84575
6764,382,0.81975
6764,389,0.9165
6764,447,0.9725
6764,584,0.9665
6764,609,0.84875
6764,777,0.83975
6764,1044,0.9635
6765,107,0.979
6765,113,0.81125
6765,121,0.81625
6765,201,0.98325
6765,299,0.8375
6765,313,0.8635
6765,388,0.83775
6765,439,0.9255
6765,490,0.81375
6765,614,0.84475
6765,863,0.88975
6765,864,0.90575
6765,865,0.88525
6765,883,0.845
6768,133,0.86525
6768,134,0.89
6768,135,0.903
6768,190,0.95025
6768,208,0.97825
6768,209,0.95875
6768,260,0.857
6768,324,0.8155
6768,370,0.91475
6768,442,0.98725
6768,508,0.966
6768,509,0.956
6768,579,0.8125
6768,638,0.83975
6768,646,0.83625
6768,847,0.92325
6768,1065,0.82675
6769,425,0.979
6769,426,0.968
6769,440,0.97075
6769,828,0.86975
6769,967,0.836
6770,179,0.9895
6770,292,0.98575
6770,297,0.83275
6770,557,0.85825
6770,600,0.92625
6770,601,0.96575
6770,602,0.84875
6770,610,0.94625
6770,640,0.8855
6770,791,0.894
6770,846,0.87075
6770,871,0.902
6770,900,0.81225
6770,1021,0.997
6770,1035,0.96325
6771,1014,0.9585
6772,54,0.87075
6772,203,0.8545
6772,315,0.88775
6772,405,0.9165
6772,845,0.87
6772,931,0.881
6772,1010,0.90625
6773,18,0.825
6773,63,0.8855
6773,64,0.97075
6773,186,0.81975
6773,411,0.87725
6773,424,0.88025
6773,640,0.851
6773,742,0.90025
6773,748,0.98625
6773,829,0.88925
6773,972,0.8605
6773,982,0.95
6773,995,0.8415
6773,1090,0.8915
6773,1091,0.95925
6773,1092,0.8565
6773,1104,0.95225
6773,1108,0.82175
6774,76,0.8025
6774,118,0.97175
6774,139,0.8635
6774,192,0.945
6774,267,0.9105
6774,270,0.9715
6774,275,0.96725
6774,276,0.9375
6774,312,0.88675
6774,351,0.911
6774,360,0.828
6774,487,0.9675
6774,547,0.871
6774,627,0.81775
6774,733,0.93925
6774,801,0.94325
6774,823,0.835
6774,905,0.81075
6774,907,0.856
6774,956,0.84925
6774,974,0.85725
6774,995,0.97975
6774,996,0.865
6774,1019,0.94125
6774,1089,0.93675
6774,1104,0.99025
6775,173,0.8175
6775,182,0.984
6775,315,0.932
6775,402,0.976
6775,472,0.85525
6775,737,0.9165
6775,798,0.8405
6775,800,0.893
6776,149,0.9665
6776,323,0.93975
6776,541,0.98325
6776,543,0.99275
6776,753,0.8435
6777,261,0.8015
6777,262,0.93
6777,263,0.93025
6777,323,0.83325
6777,324,0.97725
6777,365,0.89925
6777,401,0.86875
6777,431,0.94575
6777,433,0.9
6777,434,0.99375
6777,465,0.96025
6777,469,0.802
6777,478,0.84525
6777,508,0.828
6777,515,0.95475
6777,531,0.8295
6777,536,0.965
6777,581,0.941
6777,585,0.85275
6777,634,0.81325
6777,669,0.9255
6777,696,0.9765
6777,697,0.993
6777,745,0.8265
6777,746,0.98025
6777,750,0.92075
6777,761,0.82175
6777,794,0.88275
6777,800,0.9285
6777,806,0.92975
6777,1096,0.92625
6777,1098,0.8355
6777,1121,0.99625
6777,1126,0.99225
6779,28,0.983
6779,109,0.8715
6779,138,0.888
6779,545,0.81525
6779,613,0.80425
6779,614,0.89
6779,629,0.892
6779,846,0.9735
6779,864,0.90775
6779,865,0.86675
6780,22,0.9375
6780,107,0.87
6780,113,0.83225
6780,133,0.94425
6780,134,0.821
6780,240,0.8035
6780,270,0.95275
6780,430,0.853
6780,550,0.95775
6780,554,0.83175
6780,600,0.8235
6780,635,0.827
6780,646,0.846
6780,742,0.88325
6780,780,0.82875
6780,888,0.9305
6780,971,0.818
6780,972,0.8125
6781,515,0.82525
6781,581,0.9785
6781,697,0.915
6781,794,0.96175
6781,806,0.94875
6781,836,0.81075
6782,18,0.87775
6782,291,0.98225
6782,394,0.99625
6782,529,0.90575
6782,684,0.91225
6782,687,0.95625
6782,742,0.8095
6782,829,0.9115
6782,854,0.94475
6782,855,0.88525
6782,862,0.99425
6783,28,0.86425
6783,212,0.812
6783,270,0.9945
6783,351,0.88125
6783,380,0.80575
6783,405,0.8545
6783,411,0.933
6783,443,0.87475
6783,536,0.89575
6783,605,0.9195
6783,615,0.8115
6783,634,0.93975
6783,640,0.82175
6783,641,0.92925
6783,845,0.8945
6783,936,0.8405
6783,1008,0.95475
6784,687,0.845
6784,862,0.978
6785,167,0.9525
6785,283,0.96625
6785,284,0.98575
6785,449,0.8075
6785,686,0.97675
6786,194,0.9245
6786,238,0.8935
6786,240,0.85075
6786,323,0.8045
6786,425,0.847
6786,426,0.863
6786,518,0.838
6786,596,0.92875
6786,746,0.98375
6786,747,0.897
6786,750,0.91725
6786,756,0.957
6786,798,0.9365
6786,813,0.93675
6786,814,0.83175
6786,846,0.87125
6786,1041,0.9565
6786,1062,0.85975
6786,1098,0.84425
6787,22,0.9485
6787,107,0.976
6787,110,0.83275
6787,113,0.94025
6787,115,0.817
6787,251,0.9945
6787,258,0.94975
6787,323,0.93575
6787,324,0.92275
6787,351,0.8175
6787,365,0.86225
6787,472,0.80225
6787,509,0.91
6787,536,0.914
6787,558,0.95675
6787,582,0.98225
6787,742,0.802
6787,750,0.84675
6787,758,0.9985
6787,766,0.868
6787,798,0.9785
6787,799,0.95725
6787,800,0.97775
6787,811,0.956
6787,971,0.9335
6787,972,0.88725
6787,999,0.9315
6787,1000,0.88125
6787,1008,0.83175
6787,1020,0.94175
6787,1025,0.85825
6787,1045,0.8615
6787,1047,0.893
6788,27,0.93425
6788,808,0.934
6789,30,0.80725
6789,122,0.82375
6789,220,0.80425
6789,240,0.861
6789,242,0.888
6789,351,0.81025
6789,511,0.884
6789,613,0.96675
6789,689,0.80075
6789,715,0.8315
6789,733,0.984
6789,742,0.82425
6789,864,0.8395
6789,897,0.80075
6789,972,0.899
6789,981,0.8575
6789,1051,0.94625
6790,48,0.81725
6790,52,0.83625
6790,245,0.85125
6790,280,0.977
6790,336,0.9325
6790,419,0.91825
6790,420,0.86225
6790,742,0.80425
6790,890,0.8425
6790,1074,0.90625
6790,1076,0.84975
6790,1087,0.9835
6790,1090,0.9455
6790,1091,0.969
6790,1092,0.938
6790,1104,0.833
6791,3,0.8235
6791,75,0.839
6791,122,0.89525
6791,254,0.94025
6791,270,0.89375
6791,402,0.843
6791,497,0.8615
6791,753,0.9965
6791,845,0.8075
6791,923,0.81475
6791,972,0.8575
6791,1110,0.8095
6792,323,0.87375
6792,614,0.96225
6792,868,0.9765
6792,869,0.9785
6793,27,0.857
6793,61,0.852
6793,204,0.89975
6793,279,0.89225
6793,316,0.99425
6793,317,0.9795
6793,374,0.97975
6793,588,0.8085
6793,589,0.987
6794,204,0.9
6794,278,0.884
6794,279,0.95675
6794,316,0.96575
6794,317,0.943
6794,374,0.97775
6794,451,0.85375
6794,901,0.96675
6794,902,0.9205
6795,19,0.93775
6795,183,0.96175
6795,185,0.98475
6795,195,0.92775
6796,26,0.8015
6796,169,0.86275
6796,203,0.8515
6796,235,0.96925
6796,236,0.8435
6796,268,0.9395
6796,323,0.957
6796,365,0.869
6796,422,0.978
6796,424,0.8885
6796,445,0.86925
6796,452,0.815
6796,465,0.9335
6796,493,0.8255
6796,553,0.87475
6796,612,0.8915
6796,646,0.8815
6796,742,0.8315
6796,805,0.89975
6796,840,0.84625
6796,922,0.8005
6796,936,0.953
6796,1084,0.9865
6796,1085,0.9135
6797,5,0.906
6797,133,0.912
6797,134,0.8005
6797,135,0.9295
6797,187,0.8895
6797,323,0.809
6797,421,0.92175
6797,423,0.9955
6797,424,0.98925
6797,465,0.82
6797,595,0.97475
6797,622,0.9825
6797,658,0.98525
6797,741,0.99875
6797,742,0.836
6797,745,0.8655
6797,750,0.8305
